Year,City,Sport,Discipline,NOC,Event,Event gender,Medal,new_column
1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,4x5km relay,W,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Gold,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,EUN,moguls,W,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,FIN,10km,M,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,FIN,15km mass start,W,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,FIN,5km,W,Gold,fuck_off
1992,Albertville,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold,fuck_off
1992,Albertville,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold,fuck_off
1992,Albertville,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,FRA,3x7.5km relay,W,Gold,fuck_off
1992,Albertville,Skating,Figure skating,FRA,ice dancing,X,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,FRA,alpine combined,W,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,FRA,downhill,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,FRA,super-G,W,Silver,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,FRA,moguls,M,Gold,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,FRA,moguls,M,Silver,fuck_off
1992,Albertville,Skiing,Nordic Combined,FRA,individual,M,Gold,fuck_off
1992,Albertville,Skiing,Nordic Combined,FRA,individual,M,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,10km,M,Gold,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,10km,M,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,15km,W,Gold,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,20km,M,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,3x7.5km relay,W,Silver,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold,fuck_off
1992,Albertville,Biathlon,Biathlon,GER,7.5km,W,Silver,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,GER,four-man,M,Silver,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,GER,two-man,M,Bronze,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,GER,two-man,M,Silver,fuck_off
1992,Albertville,Luge,Luge,GER,doubles,X,Gold,fuck_off
1992,Albertville,Luge,Luge,GER,doubles,X,Silver,fuck_off
1992,Albertville,Luge,Luge,GER,singles,M,Gold,fuck_off
1992,Albertville,Luge,Luge,GER,singles,W,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,GER,1000m,M,Gold,fuck_off
1992,Albertville,Skating,Speed skating,GER,1000m,W,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,GER,1500m,W,Gold,fuck_off
1992,Albertville,Skating,Speed skating,GER,1500m,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,GER,3000m,W,Gold,fuck_off
1992,Albertville,Skating,Speed skating,GER,3000m,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,GER,5000m,W,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,GER,5000m,W,Gold,fuck_off
1992,Albertville,Skating,Speed skating,GER,5000m,W,Silver,fuck_off
1992,Albertville,Skating,Speed skating,GER,500m,M,Gold,fuck_off
1992,Albertville,Skating,Speed skating,GER,500m,W,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,GER,super-G,W,Bronze,fuck_off
1992,Albertville,Luge,Luge,ITA,doubles,X,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ITA,alpine combined,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ITA,alpine combined,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ITA,giant slalom,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ITA,slalom,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,ITA,super-G,W,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,10km pursuit,M,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,30km,W,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,4x10km relay,M,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,50km,M,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,50km,M,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,Combined 10km + 15km pursuit,M,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,ITA,Combined 5km + 10km pursuit,W,Silver,fuck_off
1992,Albertville,Skating,Figure skating,JPN,individual,W,Silver,fuck_off
1992,Albertville,Skating,Short Track S.,JPN,5000m relay,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,JPN,1000m,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,JPN,1500m,W,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,JPN,500m,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,JPN,500m,M,Silver,fuck_off
1992,Albertville,Skiing,Nordic Combined,JPN,Team,M,Gold,fuck_off
1992,Albertville,Skating,Short Track S.,KOR,1000m,M,Bronze,fuck_off
1992,Albertville,Skating,Short Track S.,KOR,1000m,M,Gold,fuck_off
1992,Albertville,Skating,Short Track S.,KOR,5000m relay,M,Gold,fuck_off
1992,Albertville,Skating,Speed skating,KOR,1000m,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,LUX,giant slalom,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,LUX,super-G,M,Silver,fuck_off
1992,Albertville,Skating,Speed skating,NED,10000m,M,Gold,fuck_off
1992,Albertville,Skating,Speed skating,NED,1500m,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,NED,5000m,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,NED,5000m,M,Silver,fuck_off
1992,Albertville,Skating,Speed skating,NOR,10000m,M,Bronze,fuck_off
1992,Albertville,Skating,Speed skating,NOR,10000m,M,Silver,fuck_off
1992,Albertville,Skating,Speed skating,NOR,1500m,M,Gold,fuck_off
1992,Albertville,Skating,Speed skating,NOR,1500m,M,Silver,fuck_off
1992,Albertville,Skating,Speed skating,NOR,5000m,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,NOR,giant slalom,M,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,NOR,slalom,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,NOR,super-G,M,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,NOR,super-G,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,10km pursuit,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,30km mass start,M,Bronze,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,30km mass start,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,30km mass start,M,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,4x10km relay,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,4x5km relay,W,Silver,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,50km,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Silver,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,NOR,moguls,W,Bronze,fuck_off
1992,Albertville,Skiing,Nordic Combined,NOR,Team,M,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,NZL,slalom,W,Silver,fuck_off
1992,Albertville,Skating,Short Track S.,PRK,500m,W,Bronze,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze,fuck_off
1992,Albertville,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,SUI,alpine combined,M,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,SWE,20km,M,Bronze,fuck_off
1992,Albertville,Biathlon,Biathlon,SWE,4x7.5km relay,M,Bronze,fuck_off
1992,Albertville,Skiing,Alpine Skiing,SWE,giant slalom,W,Gold,fuck_off
1992,Albertville,Skiing,Cross Country S,SWE,10km pursuit,M,Bronze,fuck_off
1992,Albertville,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Bronze,fuck_off
1992,Albertville,Skating,Figure skating,TCH,individual,M,Bronze,fuck_off
1992,Albertville,Skiing,Ski Jumping,TCH,K120 team (90m),M,Bronze,fuck_off
1992,Albertville,Skating,Figure skating,USA,individual,M,Silver,fuck_off
1992,Albertville,Skating,Figure skating,USA,individual,W,Bronze,fuck_off
1992,Albertville,Skating,Figure skating,USA,individual,W,Gold,fuck_off
1992,Albertville,Skating,Short Track S.,USA,3000m relay,W,Silver,fuck_off
1992,Albertville,Skating,Short Track S.,USA,500m,W,Gold,fuck_off
1992,Albertville,Skating,Speed skating,USA,1000m,W,Gold,fuck_off
1992,Albertville,Skating,Speed skating,USA,500m,W,Gold,fuck_off
1992,Albertville,Skiing,Alpine Skiing,USA,downhill,W,Silver,fuck_off
1992,Albertville,Skiing,Alpine Skiing,USA,giant slalom,W,Silver,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,USA,moguls,M,Bronze,fuck_off
1992,Albertville,Skiing,Freestyle Ski.,USA,moguls,W,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,AUS,5000m relay,M,Bronze,fuck_off
1994,Lillehammer,Luge,Luge,AUT,singles,M,Silver,fuck_off
1994,Lillehammer,Luge,Luge,AUT,singles,W,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,AUT,1500m,W,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,AUT,3000m,W,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,AUT,giant slalom,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,AUT,slalom,M,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,AUT,slalom,W,Silver,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Bronze,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,AUT,K120 team (90m),M,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,BLR,7.5km,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,BLR,1000m,M,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,CAN,15km,W,Gold,fuck_off
1994,Lillehammer,Biathlon,Biathlon,CAN,7.5km,W,Gold,fuck_off
1994,Lillehammer,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Silver,fuck_off
1994,Lillehammer,Skating,Figure skating,CAN,individual,M,Silver,fuck_off
1994,Lillehammer,Skating,Figure skating,CAN,pairs,X,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,CAN,1000m,M,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,CAN,1000m,W,Silver,fuck_off
1994,Lillehammer,Skating,Short Track S.,CAN,3000m relay,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,CAN,500m,W,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,CAN,downhill,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,aerials,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,aerials,M,Silver,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,CAN,moguls,M,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,CHN,individual,W,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,CHN,500m,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,CHN,1000m,W,Bronze,fuck_off
1994,Lillehammer,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,FIN,30km,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,FIN,30km mass start,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,FIN,50km,M,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,FIN,5km,W,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,FRA,15km,W,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,FRA,4x7.5km relay,M,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,FRA,4x7.5km relay,W,Bronze,fuck_off
1994,Lillehammer,Skating,Figure skating,FRA,individual,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,FRA,moguls,M,Bronze,fuck_off
1994,Lillehammer,Skating,Figure skating,GBR,ice dancing,X,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,GBR,500m,M,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,10km,M,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,15km,W,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,20km,M,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,20km,M,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold,fuck_off
1994,Lillehammer,Biathlon,Biathlon,GER,4x7.5km relay,W,Silver,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,GER,four-man,M,Bronze,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,GER,four-man,M,Gold,fuck_off
1994,Lillehammer,Luge,Luge,GER,doubles,X,Bronze,fuck_off
1994,Lillehammer,Luge,Luge,GER,singles,M,Gold,fuck_off
1994,Lillehammer,Luge,Luge,GER,singles,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,1000m,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,1500m,W,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,3000m,W,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,5000m,W,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,5000m,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,GER,500m,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,GER,downhill,W,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,GER,giant slalom,M,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,GER,giant slalom,W,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,GER,super-G,M,Gold,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,GER,K120 individual (90m),M,Gold,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,GER,K120 team (90m),M,Gold,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,GER,K90 individual (70m),M,Bronze,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,ITA,two-man,M,Bronze,fuck_off
1994,Lillehammer,Luge,Luge,ITA,doubles,X,Gold,fuck_off
1994,Lillehammer,Luge,Luge,ITA,doubles,X,Silver,fuck_off
1994,Lillehammer,Luge,Luge,ITA,singles,M,Bronze,fuck_off
1994,Lillehammer,Luge,Luge,ITA,singles,W,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,ITA,5000m relay,M,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,ITA,500m,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,ITA,downhill,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,ITA,giant slalom,W,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,ITA,slalom,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,ITA,super-G,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,10km pursuit,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,15km mass start,W,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,30km,W,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,4x10km relay,M,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,5km,W,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 10km + 15km pursuit,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 5km + 10km pursuit,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,ITA,Combined 5km + 10km pursuit,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,JPN,5000m,W,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,JPN,500m,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,JPN,individual,M,Silver,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,JPN,Team,M,Gold,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,JPN,K120 team (90m),M,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,KAZ,10km pursuit,M,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,KAZ,50km,M,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,KAZ,Combined 10km + 15km pursuit,M,Silver,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,M,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,M,Silver,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,W,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,1000m,W,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,3000m relay,W,Gold,fuck_off
1994,Lillehammer,Skating,Short Track S.,KOR,500m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,NED,10000m,M,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,NED,1500m,M,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,NED,1500m,M,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,NED,5000m,M,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,NOR,10000m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,NOR,10000m,M,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,NOR,1500m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,NOR,5000m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,NOR,5000m,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,NOR,alpine combined,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,NOR,downhill,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,NOR,super-G,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,10km pursuit,M,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,30km,W,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,30km mass start,M,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,30km mass start,M,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,4x10km relay,M,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,4x5km relay,W,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,50km,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Gold,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,NOR,aerials,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,NOR,moguls,W,Gold,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,NOR,individual,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,NOR,individual,M,Gold,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,NOR,Team,M,Silver,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Silver,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold,fuck_off
1994,Lillehammer,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,RUS,10km,M,Bronze,fuck_off
1994,Lillehammer,Biathlon,Biathlon,RUS,10km,M,Gold,fuck_off
1994,Lillehammer,Biathlon,Biathlon,RUS,20km,M,Gold,fuck_off
1994,Lillehammer,Biathlon,Biathlon,RUS,4x7.5km relay,M,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,RUS,4x7.5km relay,W,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,RUS,ice dancing,X,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,RUS,ice dancing,X,Silver,fuck_off
1994,Lillehammer,Skating,Figure skating,RUS,individual,M,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,RUS,pairs,X,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,RUS,pairs,X,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,RUS,1000m,M,Bronze,fuck_off
1994,Lillehammer,Skating,Speed skating,RUS,1500m,W,Silver,fuck_off
1994,Lillehammer,Skating,Speed skating,RUS,3000m,W,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,RUS,500m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,RUS,500m,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,RUS,super-G,W,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,RUS,15km mass start,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Cross Country S,RUS,15km mass start,W,Silver,fuck_off
1994,Lillehammer,Skiing,Cross Country S,RUS,4x5km relay,W,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,RUS,5km,W,Gold,fuck_off
1994,Lillehammer,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Gold,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,RUS,moguls,M,Silver,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,RUS,moguls,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SLO,alpine combined,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SLO,slalom,M,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SLO,slalom,W,Bronze,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold,fuck_off
1994,Lillehammer,Bobsleigh,Bobsleigh,SUI,two-man,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SUI,alpine combined,W,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SUI,giant slalom,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SUI,slalom,W,Gold,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,SUI,aerials,M,Gold,fuck_off
1994,Lillehammer,Skiing,Nordic Combined,SUI,Team,M,Bronze,fuck_off
1994,Lillehammer,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,SWE,alpine combined,W,Gold,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,SWE,aerials,W,Silver,fuck_off
1994,Lillehammer,Biathlon,Biathlon,UKR,7.5km,W,Bronze,fuck_off
1994,Lillehammer,Skating,Figure skating,UKR,individual,W,Gold,fuck_off
1994,Lillehammer,Skating,Figure skating,USA,individual,W,Silver,fuck_off
1994,Lillehammer,Skating,Short Track S.,USA,3000m relay,W,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,USA,5000m relay,M,Silver,fuck_off
1994,Lillehammer,Skating,Short Track S.,USA,500m,W,Bronze,fuck_off
1994,Lillehammer,Skating,Short Track S.,USA,500m,W,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,USA,1000m,M,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,USA,1000m,W,Gold,fuck_off
1994,Lillehammer,Skating,Speed skating,USA,500m,W,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,USA,downhill,M,Gold,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,USA,downhill,W,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,USA,super-G,M,Silver,fuck_off
1994,Lillehammer,Skiing,Alpine Skiing,USA,super-G,W,Gold,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,USA,moguls,W,Silver,fuck_off
1994,Lillehammer,Skiing,Freestyle Ski.,UZB,aerials,W,Gold,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUS,slalom,W,Bronze,fuck_off
1998,Nagano,Luge,Luge,AUT,singles,W,Bronze,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Bronze,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Gold,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,slalom,M,Bronze,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Gold,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,M,Silver,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Bronze,fuck_off
1998,Nagano,Skiing,Alpine Skiing,AUT,super-G,W,Silver,fuck_off
1998,Nagano,Skiing,Cross Country S,AUT,10km pursuit,M,Silver,fuck_off
1998,Nagano,Skiing,Cross Country S,AUT,50km,M,Bronze,fuck_off
1998,Nagano,Skiing,Ski Jumping,AUT,K120 team (90m),M,Bronze,fuck_off
1998,Nagano,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Bronze,fuck_off
1998,Nagano,Skiing,Snowboard,AUT,giant-slalom,W,Bronze,fuck_off
1998,Nagano,Skating,Speed skating,BEL,5000m,M,Bronze,fuck_off
1998,Nagano,Biathlon,Biathlon,BLR,20km,M,Bronze,fuck_off
1998,Nagano,Skiing,Freestyle Ski.,BLR,aerials,M,Bronze,fuck_off
1998,Nagano,Biathlon,Biathlon,BUL,15km,W,Gold,fuck_off
